id,split,source,source_locale,target_locale,wikidata_id,entity_types,targets,reference_translation,reference_mention,reference_translations,reference_mentions,gpt4o_prediction,gpt4o_mini_prediction,primary_entity_type,selection_score,selection_reasons,gpt_models_differ,gpt4o_any_reference_mention_match,gpt4o_mini_any_reference_mention_match,model_mention_match_disagree,multi_reference_example,ascii_preservation_disagreement,selection_stage
Q218382_2,validation,How old is Zografou Monastery?,en,ko,Q218382,"[""Place of worship""]","[{""translation"": ""조그라프 수도원은 몇 살인가요?"", ""mention"": ""조그라프 수도원""}, {""translation"": ""조그라프 수도원 은 몇 살인가요"", ""mention"": ""조그라프 수도원""}]",조그라프 수도원은 몇 살인가요?,조그라프 수도원,"[""조그라프 수도원은 몇 살인가요?"", ""조그라프 수도원 은 몇 살인가요""]","[""조그라프 수도원"", ""조그라프 수도원""]",조그라푸 수도원은 몇 살인가요?,조그라포우 수도원은 얼마나 오래되었나요?,Place of worship,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
Q19854858_2,validation,What is the plot of the TV series My Beautiful Bride?,en,ko,Q19854858,"[""TV series""]","[{""translation"": ""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?"", ""mention"": ""아름다운 나의 신부""}]",TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?,아름다운 나의 신부,"[""TV 시리즈 아름다운 나의 신부의 줄거리는 무엇인가요?""]","[""아름다운 나의 신부""]","TV 시리즈 ""나의 아름다운 신부""의 줄거리는 무엇인가요?","TV 시리즈 ""내 아름다운 신부""의 줄거리는 무엇인가요?",TV series,5,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention""]",True,False,False,False,False,False,random_fill
Q48203_0,validation,What is the main theme of the Epistle to the Romans?,en,ko,Q48203,"[""Artwork"", ""Book""]","[{""translation"": ""로마서의 주요 주제는 무엇입니까?"", ""mention"": ""로마서""}, {""translation"": ""로마서의 주제는 무엇인가요?"", ""mention"": ""로마서""}]",로마서의 주요 주제는 무엇입니까?,로마서,"[""로마서의 주요 주제는 무엇입니까?"", ""로마서의 주제는 무엇인가요?""]","[""로마서"", ""로마서""]",로마서의 주요 주제는 무엇인가요?,로마서의 주요 주제는 무엇인가요?,Artwork,2,"[""multi_reference_example"", ""multiple_entity_types""]",False,True,True,False,True,False,random_fill
Q1860864_2,validation,What role did the silver standard play in historical economies?,en,ko,Q1860864,"[""Book""]","[{""translation"": ""은본위제은 역사적 경제에서 어떤 역할을 했나요?"", ""mention"": ""은본위제""}, {""translation"": ""은본위제 은 역사적 경제에서 어떤 역할을 했나요?"", ""mention"": ""은본위제""}]",은본위제은 역사적 경제에서 어떤 역할을 했나요?,은본위제,"[""은본위제은 역사적 경제에서 어떤 역할을 했나요?"", ""은본위제 은 역사적 경제에서 어떤 역할을 했나요?""]","[""은본위제"", ""은본위제""]",은본위제가 역사적 경제에서 어떤 역할을 했는가?,역사적 경제에서 은 본위제는 어떤 역할을 했습니까?,Book,4,"[""model_text_disagreement"", ""multi_reference_example""]",True,True,True,False,True,False,random_fill
Q1764229_1,validation,Who were the key characters involved in the Battle of the Hornburg?,en,ko,Q1764229,"[""Fictional entity""]","[{""translation"": ""나팔산성 전투 에 관련된 주요 인물은 누구였나요?"", ""mention"": ""나팔산성 전투""}, {""translation"": ""나팔산성 전투에 관련된 주요 인물은 누구였나요?"", ""mention"": ""나팔산성 전투""}]",나팔산성 전투 에 관련된 주요 인물은 누구였나요?,나팔산성 전투,"[""나팔산성 전투 에 관련된 주요 인물은 누구였나요?"", ""나팔산성 전투에 관련된 주요 인물은 누구였나요?""]","[""나팔산성 전투"", ""나팔산성 전투""]",호른부르크 전투에 관여한 주요 인물들은 누구였나요?,호른버그 전투에 관련된 주요 인물들은 누구인가요?,Fictional entity,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
Q748786_2,validation,What are the benefits of taking cod liver oil?,en,ko,Q748786,"[""Food""]","[{""translation"": ""간유를 복용하면 어떤 이점이 있나요?"", ""mention"": ""간유""}]",간유를 복용하면 어떤 이점이 있나요?,간유,"[""간유를 복용하면 어떤 이점이 있나요?""]","[""간유""]",대구 간유의 이점은 무엇인가요?,대구 간유를 복용하는 것의 이점은 무엇인가요?,Food,3,"[""model_text_disagreement""]",True,True,True,False,False,False,random_fill
Q1515426_0,validation,What type of institution is the Petro Tchaikovsky National Music Academy of Ukraine?,en,ko,Q1515426,"[""Landmark""]","[{""translation"": ""키예프 음악원 는 어떤 종류의 기관인가요?"", ""mention"": ""키예프 음악원""}, {""translation"": ""키예프 음악원은 어떤 종류의 기관인가요?"", ""mention"": ""키예프 음악원""}]",키예프 음악원 는 어떤 종류의 기관인가요?,키예프 음악원,"[""키예프 음악원 는 어떤 종류의 기관인가요?"", ""키예프 음악원은 어떤 종류의 기관인가요?""]","[""키예프 음악원"", ""키예프 음악원""]",페트로 차이콥스키 우크라이나 국립 음악 아카데미는 어떤 종류의 기관인가요?,페트로 차이코프스키 우크라이나 국립 음악 아카데미는 어떤 유형의 기관인가요?,Landmark,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
Q644552_1,validation,What year was the film 9½ Weeks released?,en,ko,Q644552,"[""Movie""]","[{""translation"": ""영화 나인 하프 위크은 몇 년도에 개봉되었나요?"", ""mention"": ""나인 하프 위크""}, {""translation"": ""영화 나인 하프 위크 은 몇 년도에 개봉되었나요"", ""mention"": ""나인 하프 위크""}, {""translation"": ""영화 나인 하프 위크는 몇 년도에 개봉되었나요?"", ""mention"": ""나인 하프 위크""}]",영화 나인 하프 위크은 몇 년도에 개봉되었나요?,나인 하프 위크,"[""영화 나인 하프 위크은 몇 년도에 개봉되었나요?"", ""영화 나인 하프 위크 은 몇 년도에 개봉되었나요"", ""영화 나인 하프 위크는 몇 년도에 개봉되었나요?""]","[""나인 하프 위크"", ""나인 하프 위크"", ""나인 하프 위크""]","영화 ""나인 하프 위크스""는 어느 해에 개봉했습니까?",영화 9½ 주가 개봉한 해는 언제입니까?,Movie,10,"[""model_text_disagreement"", ""entity_mention_match_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,True,False,True,True,False,random_fill
Q246487_1,validation,How many movements are there in Symphony No. 6?,en,ko,Q246487,"[""Musical work""]","[{""translation"": ""교향곡 6번에는 몇 개의 악장이 있습니까?"", ""mention"": ""교향곡 6번""}, {""translation"": ""교향곡 6번 에는 몇 개의 움직임이 있나요?"", ""mention"": ""교향곡 6번""}, {""translation"": ""교향곡 6번에는 몇 악장이 있나요?"", ""mention"": ""교향곡 6번""}, {""translation"": ""교향곡 6번에는 몇 개의 움직임이 있나요?"", ""mention"": ""교향곡 6번""}]",교향곡 6번에는 몇 개의 악장이 있습니까?,교향곡 6번,"[""교향곡 6번에는 몇 개의 악장이 있습니까?"", ""교향곡 6번 에는 몇 개의 움직임이 있나요?"", ""교향곡 6번에는 몇 악장이 있나요?"", ""교향곡 6번에는 몇 개의 움직임이 있나요?""]","[""교향곡 6번"", ""교향곡 6번"", ""교향곡 6번"", ""교향곡 6번""]",교향곡 6번에는 몇 개의 악장이 있나요?,교향곡 제6번에는 몇 개의 악장이 있나요?,Musical work,10,"[""model_text_disagreement"", ""entity_mention_match_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,True,False,True,True,False,random_fill
Q358374_0,validation,Where was John I of Aragon from?,en,ko,Q358374,"[""Person""]","[{""translation"": ""추안 1세가 태어난 곳은 어디인가?"", ""mention"": ""추안 1세""}, {""translation"": ""추안 1세는 어디에서 왔나요?"", ""mention"": ""추안 1세""}]",추안 1세가 태어난 곳은 어디인가?,추안 1세,"[""추안 1세가 태어난 곳은 어디인가?"", ""추안 1세는 어디에서 왔나요?""]","[""추안 1세"", ""추안 1세""]",아라곤의 존 1세는 어디 출신인가요?,아라곤의 요한 1세는 어디 출신인가요?,Person,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
Q1067463_1,validation,1) Where is Koutloumousiou monastery located in Greece?,en,ko,Q1067463,"[""Place of worship""]","[{""translation"": ""1) 그리스에서 쿠틀루무시우 수도원은 어디에 있습니까?"", ""mention"": ""쿠틀루무시우 수도원""}, {""translation"": ""쿠틀루무시우 수도원은 그리스에 어디에 있습니까?"", ""mention"": ""쿠틀루무시우 수도원""}]",1) 그리스에서 쿠틀루무시우 수도원은 어디에 있습니까?,쿠틀루무시우 수도원,"[""1) 그리스에서 쿠틀루무시우 수도원은 어디에 있습니까?"", ""쿠틀루무시우 수도원은 그리스에 어디에 있습니까?""]","[""쿠틀루무시우 수도원"", ""쿠틀루무시우 수도원""]",1) 쿠틀루무시우 수도원은 그리스의 어디에 위치하고 있나요?,그리스의 쿠틀루무시우 수도원은 어디에 위치하고 있나요?,Place of worship,4,"[""model_text_disagreement"", ""multi_reference_example""]",True,True,True,False,True,False,random_fill
Q24659708_1,validation,Who are the main characters in Blow Breeze?,en,ko,Q24659708,"[""TV series""]","[{""translation"": ""불어라 미풍아의 주인공은 누구인가요?"", ""mention"": ""불어라 미풍아""}]",불어라 미풍아의 주인공은 누구인가요?,불어라 미풍아,"[""불어라 미풍아의 주인공은 누구인가요?""]","[""불어라 미풍아""]",불어라 미풍아의 주요 캐릭터는 누구입니까?,"""블로우 브리즈""의 주요 캐릭터는 누구인가요?",TV series,9,"[""model_text_disagreement"", ""entity_mention_match_disagreement"", ""at_least_one_model_misses_reference_mention""]",True,True,False,True,False,False,random_fill
Q179492_2,validation,What makes the Voynich manuscript unique?,en,ko,Q179492,"[""Artwork""]","[{""translation"": ""보이니치 필사본를 독특하게 만드는 것은 무엇인가요?"", ""mention"": ""보이니치 필사본""}, {""translation"": ""보이니치 필사본이 특별한 이유는 무엇인가요?"", ""mention"": ""보이니치 필사본""}]",보이니치 필사본를 독특하게 만드는 것은 무엇인가요?,보이니치 필사본,"[""보이니치 필사본를 독특하게 만드는 것은 무엇인가요?"", ""보이니치 필사본이 특별한 이유는 무엇인가요?""]","[""보이니치 필사본"", ""보이니치 필사본""]",보이니치 원고가 독특한 이유는 무엇인가요?,보이니치 원고를 독특하게 만드는 요소는 무엇인가요?,Artwork,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
Q1133767_1,validation,How do DIN connectors differ from other types of connectors?,en,ko,Q1133767,"[""Book""]","[{""translation"": ""DIN 단자는 다른 종류의 커넥터와 어떻게 다른가요?"", ""mention"": ""DIN 단자""}, {""translation"": ""DIN 단자 o는 다른 유형의 커넥터와 어떻게 다른가요?"", ""mention"": ""DIN 단자 o는 다른 유형의 커넥터와 어떻게 다른가요?""}, {""translation"": ""DIN 커넥터는 다른 유형의 커넥터들과 어떻게 다른가요?"", ""mention"": ""DIN 커넥터""}]",DIN 단자는 다른 종류의 커넥터와 어떻게 다른가요?,DIN 단자,"[""DIN 단자는 다른 종류의 커넥터와 어떻게 다른가요?"", ""DIN 단자 o는 다른 유형의 커넥터와 어떻게 다른가요?"", ""DIN 커넥터는 다른 유형의 커넥터들과 어떻게 다른가요?""]","[""DIN 단자"", ""DIN 단자 o는 다른 유형의 커넥터와 어떻게 다른가요?"", ""DIN 커넥터""]",DIN 커넥터는 다른 종류의 커넥터와 어떻게 다른가요?,DIN 커넥터는 다른 유형의 커넥터와 어떻게 다릅니까?,Book,4,"[""model_text_disagreement"", ""multi_reference_example""]",True,True,True,False,True,False,random_fill
Q3272245_0,validation,What is Living Lightning's real name?,en,ko,Q3272245,"[""Fictional entity""]","[{""translation"": ""살아있는 번개의 진짜 이름은 무엇입니까?"", ""mention"": ""살아있는 번개의 진짜 이름은 무엇입니까?""}, {""translation"": ""가운데땅의 역법 의 진짜 이름은 무엇인가요?"", ""mention"": ""가운데땅의 역법""}]",살아있는 번개의 진짜 이름은 무엇입니까?,살아있는 번개의 진짜 이름은 무엇입니까?,"[""살아있는 번개의 진짜 이름은 무엇입니까?"", ""가운데땅의 역법 의 진짜 이름은 무엇인가요?""]","[""살아있는 번개의 진짜 이름은 무엇입니까?"", ""가운데땅의 역법""]",리빙 라이트닝의 본명은 무엇인가요?,리빙 라이트닝의 본명은 무엇인가요?,Fictional entity,3,"[""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",False,False,False,False,True,False,random_fill
Q5056486_0,validation,What type of meat is used in Montreal-style smoked meat?,en,ko,Q5056486,"[""Food""]","[{""translation"": ""몬트리올 스모크트 미트는 어떤 종류의 고기가 사용되나요?"", ""mention"": ""몬트리올 스모크트 미트""}, {""translation"": ""몬트리올 스모크트 미트에는 어떤 종류의 고기가 사용되나요?"", ""mention"": ""몬트리올 스모크트 미트""}]",몬트리올 스모크트 미트는 어떤 종류의 고기가 사용되나요?,몬트리올 스모크트 미트,"[""몬트리올 스모크트 미트는 어떤 종류의 고기가 사용되나요?"", ""몬트리올 스모크트 미트에는 어떤 종류의 고기가 사용되나요?""]","[""몬트리올 스모크트 미트"", ""몬트리올 스모크트 미트""]",몬트리올 스타일의 훈제 고기에는 어떤 종류의 고기가 사용됩니까?,몬트리올 스타일 훈제 고기에는 어떤 종류의 고기가 사용되나요?,Food,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,random_fill
